pheno	meanratio	sdratio	meanr2	sdr2	meanmddr2	sdmddr2	lower	upper
193	smokingexphome.baseline	0.0309985260558044	0.0158749907135413	0.00015158246	6.75934082740848e-05	0.005301941	0.001911244052039	-0.000116455742736495	0.0621135078543454
194	smokingexpoutside.baseline	0.0488399180115459	0.0488386913750978	0.00024179181	0.000248022299425871	0.005301941	0.001911244052039	-0.0468839170836458	0.144563753106738
195	snoring.baseline	0.0272768228281438	0.0135486457517385	0.00013179798	5.57712962032701e-05	0.005301941	0.001911244052039	0.000721477154736368	0.0538321685015512
196	socialvisitfreq.baseline	0.0283674368101214	0.019962523452601	0.00013513191	7.9770523138416e-05	0.005301941	0.001911244052039	-0.0107591091569765	0.0674939827772193
197	sports.baseline	0.0847728948360722	0.0558529056601367	0.0003873738	0.000172021824083005	0.005301941	0.001911244052039	-0.0246988002577958	0.19424458992994
198	stress.closepersonserioushealthissue	0.0932755972654511	0.0481485809450041	0.0004536834	0.000188544110447632	0.005301941	0.001911244052039	-0.0010956213867569	0.187646815917659
199	stress.closerelativedeath	0.0745524500646632	0.03932931644339	0.0003661544	0.000212404564285652	0.005301941	0.001911244052039	-0.00253301016438108	0.151637910293708
200	stress.divorceseparate	0.274627334006299	0.18685983729623	0.0014449548	0.00118510081120026	0.005301941	0.001911244052039	-0.0916179470943111	0.64087261510691
201	stress.finance	0.182009773918595	0.090354732962703	0.0009799199	0.000640463067075942	0.005301941	0.001911244052039	0.00491449731169735	0.359105050525493
202	stress.partnerdeath	0.228394065136317	0.114161859943901	0.0011246956	0.000592042816823843	0.005301941	0.001911244052039	0.00463681964627113	0.452151310626363
203	stress.selfserioushealthissue	0.102981386413774	0.0663934340250206	0.0005029937	0.000276383192463752	0.005301941	0.001911244052039	-0.0271497442752665	0.233112517102814
204	stressbinary	0.0960425834961045	0.0722086161962155	0.00044991126	0.0003044550669286	0.005301941	0.001911244052039	-0.045486304248478	0.237571471240687
205	student.baseline	0.285692832777683	0.156947525702404	0.0013343492	0.000502295869475087	0.005301941	0.001911244052039	-0.0219243175990281	0.593309983154395
206	tallatage10.baseline	0.0393768161744876	0.0327361847125592	0.0001838339	0.000105279451314469	0.005301941	0.001911244052039	-0.0247861058621285	0.103539738211104
207	thinatage10.baseline	0.0744560431177382	0.0459620129789184	0.00035472517	0.000164472419409389	0.005301941	0.001911244052039	-0.0156295023209418	0.164541588556418
208	timeatjob.baseline	0.0609729534791895	0.0515932938045214	0.00027080527	0.000189005659018325	0.005301941	0.001911244052039	-0.0401499023776726	0.162095809336051
209	townsend	0.0825193552742396	0.0511749233559296	0.0003865059	0.00015256412385431	0.005301941	0.001911244052039	-0.0177834945033825	0.182822205051862
210	trauma	0.557177321172479	0.180159265150921	0.0028346	0.00111114811031953	0.005301941	0.001911244052039	0.204065161476673	0.910289480868284
211	trystopsmoking.baseline	0.307317154508243	0.186722932111276	0.0013814168	0.000574932276671841	0.005301941	0.001911244052039	-0.0586597924298587	0.673294101446345
212	umemployed.baseline	0.256447953371779	0.290314958170716	0.0010632474	0.000765432168742339	0.005301941	0.001911244052039	-0.312569364642825	0.825465271386382
213	unabletowork.baseline	0.235646105214785	0.101922976327417	0.0011397903	0.000415015100673872	0.005301941	0.001911244052039	0.0358770716130482	0.435415138816522
214	unpaidwork.baseline	0.0982995441574209	0.045819440407883	0.0004708039	0.000190534355970226	0.005301941	0.001911244052039	0.00849344095797026	0.188105647356872
215	walkstandinjob.baseline	0.0635079265172155	0.039701019696753	0.00033469624	0.000240595677385457	0.005301941	0.001911244052039	-0.0143060720884203	0.141321925122851
216	walktowork.baseline	0.0447549670141372	0.0309566745411247	0.00021138143	9.82315879338441e-05	0.005301941	0.001911244052039	-0.0159201150864672	0.105430049114742
217	years.currenthousing.baseline	0.0265661853184089	0.0133998759585672	0.00013335589	6.44444875786121e-05	0.005301941	0.001911244052039	0.000302428439617225	0.0528299421972006
